Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory,Scored Labels,Scored Probabilities
A,G,Unknown,Unknown,Churner,3,1023,0.0,396.70139903963,0.0,30,3,3,1,1,0.75,0.75,1.5,1.5,255.75,255.75,511.5,511.5,Churner,0.24412006803174466
F,D,Unknown,Unknown,Churner,30,1851,1.20415945787923,83.7470148721732,0.875,6,16,13,1,1,1.76470588235294,2.14285714285714,15.0,15.0,108.882352941176,132.214285714286,925.5,925.5,Churner,0.4244455852741142
C,F,Unknown,Unknown,Churner,6,371,0.447213595499958,55.1062609872962,1.0,89,5,4,1,1,1.0,1.2,3.0,3.0,61.8333333333333,74.2,185.5,185.5,Churner,0.1736227965093731
C,H,Unknown,Unknown,Churner,14,448,0.904534033733291,23.2296832052911,1.90909090909091,64,11,11,1,1,1.16666666666667,1.16666666666667,7.0,7.0,37.3333333333333,37.3333333333333,224.0,224.0,Churner,0.27152461018596025
F,E,Unknown,Unknown,Churner,7,1299,0.957427107756338,349.71833904825,13.5,35,4,4,1,1,1.4,1.4,3.5,3.5,259.8,259.8,649.5,649.5,Churner,0.4946438784287376
B,F,Unknown,Unknown,Nonchurner,24,937,0.825420305855557,40.0316495667237,0.0,65,14,11,1,1,1.6,2.0,12.0,12.0,62.4666666666667,78.0833333333333,468.5,468.5,Churner,0.2591244815583898
C,E,Unknown,Unknown,Nonchurner,36,3792,0.571098805946787,147.682820208091,2.15384615384615,18,26,23,1,1,1.33333333333333,1.5,18.0,18.0,140.444444444444,158.0,1896.0,1896.0,Churner,0.48310910137510643
D,F,Unknown,Unknown,Churner,55,4208,0.614741390134247,66.5565298839285,1.79545454545455,17,44,37,1,1,1.22222222222222,1.44736842105263,27.5,27.5,93.5111111111111,110.736842105263,2104.0,2104.0,Nonchurner,0.6155045468757233
G,F,Unknown,Unknown,Nonchurner,31,3170,0.182574185835055,99.6975887140822,2.33333333333333,17,30,21,1,1,1.0,1.40909090909091,15.5,15.5,102.258064516129,144.090909090909,1585.0,1585.0,Churner,0.4796983470643942
C,F,Unknown,Unknown,Churner,19,2044,0.841897386141095,94.8529225858483,3.92857142857143,4,14,14,1,1,1.26666666666667,1.26666666666667,9.5,9.5,136.266666666667,136.266666666667,1022.0,1022.0,Churner,0.4643538498350475
C,F,Unknown,Unknown,Nonchurner,12,691,0.0,40.7374260206494,3.16666666666667,21,12,11,1,1,0.923076923076923,1.0,6.0,6.0,53.1538461538462,57.5833333333333,345.5,345.5,Churner,0.38428070812365184
B,F,Unknown,Unknown,Churner,12,791,0.0,60.7580272786064,5.58333333333333,28,12,11,1,1,0.923076923076923,1.0,6.0,6.0,60.8461538461538,65.9166666666667,395.5,395.5,Churner,0.4139930001986283
D,F,Unknown,Unknown,Nonchurner,17,1387,0.351865775274498,66.54200248894,4.26666666666667,30,15,13,1,1,1.0625,1.21428571428571,8.5,8.5,86.6875,99.0714285714286,693.5,693.5,Churner,0.40436547281632024
D,F,Unknown,Unknown,Nonchurner,193,15711,0.853666353455937,161.01967975752,0.678832116788321,1,137,81,1,1,1.39855072463768,2.35365853658537,96.5,96.5,113.847826086957,191.59756097561,7855.5,7855.5,Nonchurner,0.9518607903212144
H,E,Unknown,Unknown,Nonchurner,19,1386,0.75,39.892981838915,1.75,59,16,13,1,1,1.11764705882353,1.35714285714286,9.5,9.5,81.5294117647059,99.0,693.0,693.0,Churner,0.297656224377334
F,E,Unknown,Unknown,Churner,18,777,0.414039335605413,27.4517758988376,0.2,53,15,12,1,1,1.125,1.38461538461538,9.0,9.0,48.5625,59.7692307692308,388.5,388.5,Churner,0.28070614454380727
G,D,Unknown,Unknown,Churner,8,733,0.377964473009227,91.5035778639544,0.0,18,7,5,1,1,1.0,1.33333333333333,4.0,4.0,91.625,122.166666666667,366.5,366.5,Churner,0.2917777223141818
F,E,Unknown,Unknown,Nonchurner,37,3954,0.504006932993731,184.070713548372,0.2,1,30,24,1,1,1.19354838709677,1.48,18.5,18.5,127.548387096774,158.16,1977.0,1977.0,Churner,0.49872153923996826
E,B,Unknown,Unknown,Nonchurner,14,6952,0.726483157256779,736.268821679811,6.66666666666667,18,9,7,1,1,1.4,1.75,7.0,7.0,695.2,869.0,3476.0,3476.0,Churner,0.3946712461060028
F,F,Unknown,Unknown,Churner,27,2955,0.196116135138184,63.7532382284648,1.92307692307692,19,26,21,1,1,1.0,1.22727272727273,13.5,13.5,109.444444444444,134.318181818182,1477.5,1477.5,Churner,0.4514593483997595
E,C,Unknown,Unknown,Nonchurner,8,644,1.34164078649987,64.9592179755883,6.8,37,5,5,1,1,1.33333333333333,1.33333333333333,4.0,4.0,107.333333333333,107.333333333333,322.0,322.0,Churner,0.36974338971763954
E,D,Unknown,Unknown,Nonchurner,12,279,0.755928946018454,16.6856439577774,7.0,25,8,8,1,1,1.33333333333333,1.33333333333333,6.0,6.0,31.0,31.0,139.5,139.5,Churner,0.43310945467129847
K,H,Unknown,Unknown,Churner,24,2894,1.0555973258235,237.646035303007,0.0666666666666667,1,15,14,1,1,1.5,1.6,12.0,12.0,180.875,192.933333333333,1447.0,1447.0,Churner,0.4014257582300823
B,D,Unknown,Unknown,Churner,3,352,0.707106781186548,132.936074863071,0.0,40,2,2,1,1,1.0,1.0,1.5,1.5,117.333333333333,117.333333333333,176.0,176.0,Churner,0.22523812797842982
A,G,Unknown,Unknown,Nonchurner,6,431,0.447213595499958,113.025218424916,0.0,57,5,5,1,1,1.0,1.0,3.0,3.0,71.8333333333333,71.8333333333333,215.5,215.5,Churner,0.21364483922531385
A,E,Unknown,Unknown,Churner,20,955,0.229415733870562,34.2699124682978,4.42105263157895,9,19,17,1,1,1.0,1.11111111111111,10.0,10.0,47.75,53.0555555555556,477.5,477.5,Churner,0.4954217360429105
C,D,Unknown,Unknown,Churner,6,562,0.0,91.5241316083724,0.0,18,6,6,1,1,0.857142857142857,0.857142857142857,3.0,3.0,80.2857142857143,80.2857142857143,281.0,281.0,Churner,0.291293735154887
B,F,Unknown,Unknown,Churner,52,5087,0.558831243582521,132.697209014271,1.58139534883721,23,43,29,1,1,1.18181818181818,1.73333333333333,26.0,26.0,115.613636363636,169.566666666667,2543.5,2543.5,Nonchurner,0.5448521139879334
F,F,Unknown,Unknown,Churner,7,1693,0.547722557505166,259.315059339021,4.8,0,5,4,1,1,1.16666666666667,1.4,3.5,3.5,282.166666666667,338.6,846.5,846.5,Churner,0.4047594111002732
E,E,Unknown,Unknown,Nonchurner,22,1684,0.427792631946499,74.1605747663353,3.88888888888889,17,18,16,1,1,1.15789473684211,1.29411764705882,11.0,11.0,88.6315789473684,99.0588235294118,842.0,842.0,Churner,0.45725212208684346
K,H,Unknown,Unknown,Churner,3,1417,0.707106781186548,13.4350288425444,0.0,41,2,2,1,1,1.0,1.0,1.5,1.5,472.333333333333,472.333333333333,708.5,708.5,Churner,0.21773909572947678
E,C,Unknown,Unknown,Nonchurner,26,1486,0.394771016975861,43.1119553330708,2.68181818181818,14,22,15,1,1,1.1304347826087,1.625,13.0,13.0,64.6086956521739,92.875,743.0,743.0,Churner,0.45371158395802275
C,E,Unknown,Unknown,Nonchurner,11,671,0.752772652709081,86.5341936269511,0.0,53,6,6,1,1,1.57142857142857,1.57142857142857,5.5,5.5,95.8571428571429,95.8571428571429,335.5,335.5,Churner,0.23213444513871312
F,E,Unknown,Unknown,Churner,10,760,0.0,44.694021474416,0.9,7,10,10,1,1,0.909090909090909,0.909090909090909,5.0,5.0,69.0909090909091,69.0909090909091,380.0,380.0,Churner,0.3612613975522922
A,C,Unknown,Unknown,Nonchurner,137,21080,0.444829181919069,311.163490629841,0.728070175438597,11,114,65,1,1,1.19130434782609,2.07575757575758,68.5,68.5,183.304347826087,319.393939393939,10540.0,10540.0,Nonchurner,0.8478710428516579
J,F,Unknown,Unknown,Nonchurner,49,3718,0.639247896949339,104.036474564775,1.81395348837209,17,43,25,1,1,1.11363636363636,1.88461538461538,24.5,24.5,84.5,143.0,1859.0,1859.0,Nonchurner,0.5494920172475961
D,F,Unknown,Unknown,Nonchurner,80,6376,0.959197754284818,137.843781121844,1.84615384615385,1,52,40,1,1,1.50943396226415,1.95121951219512,40.0,40.0,120.301886792453,155.512195121951,3188.0,3188.0,Nonchurner,0.7153658995294119
C,F,Unknown,Unknown,Nonchurner,33,6636,0.350931203171798,257.79436281179,2.6551724137931,12,29,18,1,1,1.1,1.73684210526316,16.5,16.5,221.2,349.263157894737,3318.0,3318.0,Churner,0.460855147462093
G,D,Unknown,Unknown,Churner,37,3181,0.499010879347845,144.827306184299,0.608695652173913,3,23,18,1,1,1.54166666666667,1.94736842105263,18.5,18.5,132.541666666667,167.421052631579,1590.5,1590.5,Churner,0.46801674317185354
C,F,Unknown,Unknown,Churner,9,1708,0.836660026534076,427.415800675018,4.16666666666667,8,6,6,1,1,1.28571428571429,1.28571428571429,4.5,4.5,244.0,244.0,854.0,854.0,Churner,0.3882208896905955
E,G,Unknown,Unknown,Churner,17,1907,0.801783725737273,153.381464415925,0.0,37,14,13,1,1,1.13333333333333,1.21428571428571,8.5,8.5,127.133333333333,136.214285714286,953.5,953.5,Churner,0.303694268343195
D,E,Unknown,Unknown,Churner,9,493,0.487950036474267,47.1552653223269,0.0,32,7,6,1,1,1.125,1.28571428571429,4.5,4.5,61.625,70.4285714285714,246.5,246.5,Churner,0.2705573150995358
G,E,Unknown,Unknown,Churner,14,515,1.75254916376933,47.554292280358,1.625,42,8,8,1,1,1.55555555555556,1.55555555555556,7.0,7.0,57.2222222222222,57.2222222222222,257.5,257.5,Churner,0.29575370742616924
C,G,Unknown,Unknown,Churner,5,616,0.707106781186548,353.553390593274,0.0,38,2,2,1,1,1.66666666666667,1.66666666666667,2.5,2.5,205.333333333333,205.333333333333,308.0,308.0,Churner,0.2307350532768096
D,C,Unknown,Unknown,Churner,95,6796,0.490414446273684,53.7577602468476,0.746835443037975,17,79,50,1,1,1.1875,1.86274509803922,47.5,47.5,84.95,133.254901960784,3398.0,3398.0,Nonchurner,0.7644448579535583
I,E,Unknown,Unknown,Nonchurner,132,13423,1.02552912504722,321.227543142434,0.720930232558139,5,86,53,1,1,1.51724137931034,2.44444444444444,66.0,66.0,154.287356321839,248.574074074074,6711.5,6711.5,Nonchurner,0.8250854222305344
C,E,Unknown,Unknown,Churner,28,1898,0.6,48.3726162203369,0.72,65,25,18,1,1,1.07692307692308,1.47368421052632,14.0,14.0,73.0,99.8947368421053,949.0,949.0,Churner,0.31517060945401415
D,C,Unknown,Unknown,Churner,13,1212,0.404519917477945,73.0777916768401,0.0,52,11,11,1,1,1.08333333333333,1.08333333333333,6.5,6.5,101.0,101.0,606.0,606.0,Churner,0.2581042896172769
C,E,Unknown,Unknown,Churner,7,399,0.957427107756338,21.2818388929779,0.0,16,4,4,1,1,1.4,1.4,3.5,3.5,79.8,79.8,199.5,199.5,Churner,0.28795007311097975
E,E,Unknown,Unknown,Churner,33,2449,1.42457423980145,114.046157952782,4.0,20,18,14,1,1,1.73684210526316,2.2,16.5,16.5,128.894736842105,163.266666666667,1224.5,1224.5,Churner,0.46327607584627745
A,E,Unknown,Unknown,Churner,2,393,0.0,2.12132034355964,0.0,17,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,131.0,131.0,196.5,196.5,Churner,0.26602101539270867
D,D,Unknown,Unknown,Churner,1,469,0.0,0.0,0.0,2,1,1,1,1,0.5,0.5,0.5,0.5,234.5,234.5,234.5,234.5,Churner,0.2887176768027292
F,B,Unknown,Unknown,Churner,32,2608,1.6132464481796,223.243715276055,3.53846153846154,28,13,11,1,1,2.28571428571429,2.66666666666667,16.0,16.0,186.285714285714,217.333333333333,1304.0,1304.0,Churner,0.4083509020331387
D,C,Unknown,Unknown,Churner,19,3783,1.26929551764398,659.816262303378,0.0,96,9,8,1,1,1.9,2.11111111111111,9.5,9.5,378.3,420.333333333333,1891.5,1891.5,Churner,0.1692397665619451
D,F,Unknown,Unknown,Churner,13,1221,2.60768096208106,248.320760308114,0.0,9,5,5,1,1,2.16666666666667,2.16666666666667,6.5,6.5,203.5,203.5,610.5,610.5,Churner,0.3149784675725526
B,F,Unknown,Unknown,Churner,5,327,0.5,55.7755920333139,0.0,23,4,4,1,1,1.0,1.0,2.5,2.5,65.4,65.4,163.5,163.5,Churner,0.2703316941797875
D,D,Unknown,Unknown,Churner,8,3863,1.52752523165195,949.505309797335,0.0,38,3,3,1,1,2.0,2.0,4.0,4.0,965.75,965.75,1931.5,1931.5,Churner,0.22245734378843438
E,E,Unknown,Unknown,Nonchurner,91,6308,0.759766446529755,69.1993568564442,0.63013698630137,15,73,48,1,1,1.22972972972973,1.85714285714286,45.5,45.5,85.2432432432432,128.734693877551,3154.0,3154.0,Nonchurner,0.7474970460282596
D,F,Unknown,Unknown,Churner,9,936,1.22474487139159,139.593696132741,0.0,37,6,4,1,1,1.28571428571429,1.8,4.5,4.5,133.714285714286,187.2,468.0,468.0,Churner,0.24969183786465352
D,G,Unknown,Unknown,Nonchurner,95,11122,0.844671722999357,158.261858416765,1.27397260273973,3,73,52,1,1,1.28378378378378,1.79245283018868,47.5,47.5,150.297297297297,209.849056603774,5561.0,5561.0,Nonchurner,0.772226571142122
A,E,Unknown,Unknown,Churner,13,765,0.288675134594813,50.8010826656283,0.0,93,12,12,1,1,1.0,1.0,6.5,6.5,58.8461538461538,58.8461538461538,382.5,382.5,Churner,0.19327839771962146
F,F,Unknown,Unknown,Churner,1,125,0.0,0.0,0.0,64,1,1,1,1,0.5,0.5,0.5,0.5,62.5,62.5,62.5,62.5,Churner,0.18022887612313948
H,F,Unknown,Unknown,Nonchurner,24,3602,0.29424494316825,253.623865073981,2.45454545454545,22,22,20,1,1,1.04347826086957,1.14285714285714,12.0,12.0,156.608695652174,171.52380952381,1801.0,1801.0,Churner,0.43109275217556164
I,E,Unknown,Unknown,Nonchurner,12,445,0.0,13.8921713292928,3.41666666666667,16,12,10,1,1,0.923076923076923,1.09090909090909,6.0,6.0,34.2307692307692,40.4545454545455,222.5,222.5,Churner,0.39853330329139375
D,G,Unknown,Unknown,Churner,23,559,1.58922654950168,25.242160499186,4.61538461538462,15,13,9,1,1,1.64285714285714,2.3,11.5,11.5,39.9285714285714,55.9,279.5,279.5,Churner,0.4471604719820417
F,C,Unknown,Unknown,Churner,7,473,0.408248290463863,39.1939621200341,0.0,55,6,4,1,1,1.0,1.4,3.5,3.5,67.5714285714286,94.6,236.5,236.5,Churner,0.21648513161512814
D,F,Unknown,Unknown,Churner,23,1953,1.03077640640442,93.6770827541792,0.0,38,16,16,1,1,1.35294117647059,1.35294117647059,11.5,11.5,114.882352941176,114.882352941176,976.5,976.5,Churner,0.3288758596224212
C,G,Unknown,Unknown,Churner,32,2959,0.761386987626881,235.563058882637,2.625,4,24,14,1,1,1.28,2.13333333333333,16.0,16.0,118.36,197.266666666667,1479.5,1479.5,Churner,0.47939320705388994
K,H,Unknown,Unknown,Churner,7,580,0.408248290463863,25.0013332977797,0.0,78,6,6,1,1,1.0,1.0,3.5,3.5,82.8571428571429,82.8571428571429,290.0,290.0,Churner,0.18485026397515936
E,C,Unknown,Unknown,Churner,29,1899,1.22279928657082,81.8097095180552,0.0,61,15,10,1,1,1.8125,2.63636363636364,14.5,14.5,118.6875,172.636363636364,949.5,949.5,Churner,0.2682210610232329
A,C,Unknown,Unknown,Churner,2,158,0.0,28.2842712474619,0.0,97,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,52.6666666666667,52.6666666666667,79.0,79.0,Churner,0.1403171807273844
E,C,Unknown,Unknown,Churner,16,1306,0.363136519601281,123.728877651239,0.0,4,14,11,1,1,1.06666666666667,1.33333333333333,8.0,8.0,87.0666666666667,108.833333333333,653.0,653.0,Churner,0.37150684858772426
D,F,Unknown,Unknown,Churner,29,1918,0.188982236504614,40.9539036261774,0.0,72,28,26,1,1,1.0,1.07407407407407,14.5,14.5,66.1379310344828,71.037037037037,959.0,959.0,Churner,0.32600544751375954
C,F,Unknown,Unknown,Churner,10,380,0.0,0.0,0.0,18,1,1,1,1,5.0,5.0,5.0,5.0,190.0,190.0,190.0,190.0,Churner,0.27436363719636503
G,E,Unknown,Unknown,Nonchurner,28,2619,0.33166247903554,73.1888425012082,1.4,2,25,20,1,1,1.07692307692308,1.33333333333333,14.0,14.0,100.730769230769,124.714285714286,1309.5,1309.5,Churner,0.48205945404716916
E,A,Unknown,Unknown,Nonchurner,11,235,2.16794833886788,28.9309522829789,0.0,92,5,5,1,1,1.83333333333333,1.83333333333333,5.5,5.5,39.1666666666667,39.1666666666667,117.5,117.5,Churner,0.1678825593877783
H,B,Unknown,Unknown,Nonchurner,10,662,0.0,62.0891831695881,0.0,40,10,7,1,1,0.909090909090909,1.25,5.0,5.0,60.1818181818182,82.75,331.0,331.0,Churner,0.2633930256518004
C,G,Unknown,Unknown,Churner,11,472,0.0,26.6062193686158,0.0,89,11,10,1,1,0.916666666666667,1.0,5.5,5.5,39.3333333333333,42.9090909090909,236.0,236.0,Churner,0.19107842599326402
B,E,Unknown,Unknown,Nonchurner,64,5843,0.855784522972024,155.40706249223,0.673913043478261,17,46,35,1,1,1.36170212765957,1.77777777777778,32.0,32.0,124.31914893617,162.305555555556,2921.5,2921.5,Nonchurner,0.5966244914350838
B,H,Unknown,Unknown,Churner,33,1679,0.475594865605671,46.8958516232609,0.0,3,28,24,1,1,1.13793103448276,1.32,16.5,16.5,57.8965517241379,67.16,839.5,839.5,Churner,0.49428113282692177
E,B,Unknown,Unknown,Nonchurner,10,940,0.707106781186548,104.445474496778,0.0,80,8,8,1,1,1.11111111111111,1.11111111111111,5.0,5.0,104.444444444444,104.444444444444,470.0,470.0,Churner,0.19232452448747628
B,E,Unknown,Unknown,Nonchurner,15,1301,0.375533808099405,85.4785173191307,0.0,31,13,11,1,1,1.07142857142857,1.25,7.5,7.5,92.9285714285714,108.416666666667,650.5,650.5,Churner,0.3070418817730744
B,A,Unknown,Unknown,Nonchurner,1,129,0.0,0.0,0.0,37,1,1,1,1,0.5,0.5,0.5,0.5,64.5,64.5,64.5,64.5,Churner,0.22388086046184763
D,E,Unknown,Unknown,Nonchurner,68,4484,0.42459190043108,79.3856248634898,1.60344827586207,4,58,30,1,1,1.15254237288136,2.19354838709677,34.0,34.0,76.0,144.645161290323,2242.0,2242.0,Nonchurner,0.6614972597760124
D,E,Unknown,Unknown,Churner,15,3311,0.52704627669473,369.357836130643,2.1,21,10,6,1,1,1.36363636363636,2.14285714285714,7.5,7.5,301.0,473.0,1655.5,1655.5,Churner,0.32764433365771456
A,E,Unknown,Unknown,Nonchurner,5,174,0.0,7.19027120489902,2.6,15,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,29.0,29.0,87.0,87.0,Churner,0.3386039729097611
J,F,Unknown,Unknown,Churner,19,895,1.05409255338946,80.6553022297839,10.2222222222222,5,9,7,1,1,1.9,2.375,9.5,9.5,89.5,111.875,447.5,447.5,Nonchurner,0.5578207197540637
B,E,Unknown,Unknown,Churner,18,2728,0.825420305855557,237.034517818318,1.64285714285714,43,14,12,1,1,1.2,1.38461538461538,9.0,9.0,181.866666666667,209.846153846154,1364.0,1364.0,Churner,0.3120423825858967
D,G,Unknown,Unknown,Churner,18,1277,0.341565025531987,59.5115885073375,4.5625,15,16,13,1,1,1.05882352941176,1.28571428571429,9.0,9.0,75.1176470588235,91.2142857142857,638.5,638.5,Churner,0.4521318650773062
B,G,Unknown,Unknown,Churner,1,419,0.0,0.0,0.0,0,1,1,1,1,0.5,0.5,0.5,0.5,209.5,209.5,209.5,209.5,Churner,0.29319385168985546
F,F,Unknown,Unknown,Churner,40,3325,4.82106285572212,476.462099597587,4.29411764705882,7,17,10,1,1,2.22222222222222,3.63636363636364,20.0,20.0,184.722222222222,302.272727272727,1662.5,1662.5,Churner,0.49164403680038943
E,A,Unknown,Unknown,Churner,12,1353,1.0690449676497,229.55761026063,7.25,19,8,7,1,1,1.33333333333333,1.5,6.0,6.0,150.333333333333,169.125,676.5,676.5,Churner,0.4401120856974683
F,H,Unknown,Unknown,Nonchurner,19,1747,0.403112887414928,80.685578017388,4.5,19,16,10,1,1,1.11764705882353,1.72727272727273,9.5,9.5,102.764705882353,158.818181818182,873.5,873.5,Churner,0.425949475556241
B,C,Unknown,Unknown,Nonchurner,9,789,0.487950036474267,107.343241187191,6.28571428571429,25,7,6,1,1,1.125,1.28571428571429,4.5,4.5,98.625,112.714285714286,394.5,394.5,Churner,0.3972623913619263
F,E,Unknown,Unknown,Churner,19,1612,1.37895436890245,181.795256130393,3.16666666666667,35,12,12,1,1,1.46153846153846,1.46153846153846,9.5,9.5,124.0,124.0,806.0,806.0,Churner,0.3647701120036308
E,G,Unknown,Unknown,Nonchurner,10,694,2.38047614284762,137.99637676403,0.0,95,4,4,1,1,2.0,2.0,5.0,5.0,138.8,138.8,347.0,347.0,Churner,0.15701603892164134
B,F,Unknown,Unknown,Nonchurner,41,3782,0.410425630121905,200.01364481084,2.26470588235294,19,34,26,1,1,1.17142857142857,1.51851851851852,20.5,20.5,108.057142857143,140.074074074074,1891.0,1891.0,Nonchurner,0.522927901619374
C,F,Unknown,Unknown,Churner,49,5263,0.49831023511298,228.245130082129,1.35897435897436,24,39,28,1,1,1.225,1.68965517241379,24.5,24.5,131.575,181.48275862069,2631.5,2631.5,Nonchurner,0.5176347334671753
E,F,Unknown,Unknown,Nonchurner,6,661,0.0,50.1215189979979,7.66666666666667,20,6,6,1,1,0.857142857142857,0.857142857142857,3.0,3.0,94.4285714285714,94.4285714285714,330.5,330.5,Churner,0.42905192237695133
C,H,Unknown,Unknown,Nonchurner,28,2152,0.33166247903554,61.1173188766218,2.28,36,25,19,1,1,1.07692307692308,1.4,14.0,14.0,82.7692307692308,107.6,1076.0,1076.0,Churner,0.4143462697929684
E,C,Unknown,Unknown,Churner,19,1456,1.52388392675499,119.624597990733,0.0,20,10,7,1,1,1.72727272727273,2.375,9.5,9.5,132.363636363636,182.0,728.0,728.0,Churner,0.3176072454165785
E,C,Unknown,Unknown,Churner,9,1316,0.353553390593274,206.899561554462,0.0,42,8,8,1,1,1.0,1.0,4.5,4.5,146.222222222222,146.222222222222,658.0,658.0,Churner,0.25463607335947774
H,E,Unknown,Unknown,Nonchurner,91,7793,0.66359653431913,123.053182672232,1.24,1,75,58,1,1,1.19736842105263,1.54237288135593,45.5,45.5,102.539473684211,132.084745762712,3896.5,3896.5,Nonchurner,0.8068598357704672
F,G,Unknown,Unknown,Churner,47,3794,0.147441956154897,83.6446821396408,1.26086956521739,15,46,29,1,1,1.0,1.56666666666667,23.5,23.5,80.7234042553192,126.466666666667,1897.0,1897.0,Nonchurner,0.561484901318406
D,E,Unknown,Unknown,Nonchurner,11,704,0.440958551844098,67.0182396399998,0.444444444444444,90,9,9,1,1,1.1,1.1,5.5,5.5,70.4,70.4,352.0,352.0,Churner,0.18898908098732173
A,E,Unknown,Unknown,Churner,47,6093,0.769149914900594,276.326000511278,2.21621621621622,10,37,27,1,1,1.23684210526316,1.67857142857143,23.5,23.5,160.342105263158,217.607142857143,3046.5,3046.5,Nonchurner,0.5507085612617795
D,F,Unknown,Unknown,Churner,43,3320,0.218084789955091,42.1227300901058,1.26829268292683,39,41,20,1,1,1.02380952380952,2.04761904761905,21.5,21.5,79.0476190476191,158.095238095238,1660.0,1660.0,Churner,0.4451774128168188
G,D,Unknown,Unknown,Churner,12,871,0.534522483824849,100.246036615633,3.5,66,8,6,1,1,1.33333333333333,1.71428571428571,6.0,6.0,96.7777777777778,124.428571428571,435.5,435.5,Churner,0.264301442098485
D,E,Unknown,Unknown,Nonchurner,142,14453,0.640972588432392,273.469773045981,0.700854700854701,14,117,66,1,1,1.20338983050847,2.11940298507463,71.0,71.0,122.483050847458,215.716417910448,7226.5,7226.5,Nonchurner,0.8788501016626721
C,B,Unknown,Unknown,Churner,30,3835,1.32842232831014,405.122853149253,4.88888888888889,3,18,14,1,1,1.57894736842105,2.0,15.0,15.0,201.842105263158,255.666666666667,1917.5,1917.5,Nonchurner,0.505997341791702
F,E,Unknown,Unknown,Churner,18,3449,0.767947647788304,255.698189478463,4.76923076923077,17,13,10,1,1,1.28571428571429,1.63636363636364,9.0,9.0,246.357142857143,313.545454545455,1724.5,1724.5,Churner,0.41574716516949806
C,E,Unknown,Unknown,Churner,4,592,0.0,64.2183774320093,0.0,38,4,3,1,1,0.8,1.0,2.0,2.0,118.4,148.0,296.0,296.0,Churner,0.23495271829856823
D,C,Unknown,Unknown,Nonchurner,46,3198,1.07575929673702,54.0262406374843,2.65625,7,32,21,1,1,1.39393939393939,2.09090909090909,23.0,23.0,96.9090909090909,145.363636363636,1599.0,1599.0,Nonchurner,0.5508856706245621
